Time,Time Code,Country Name,Country Code,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]",Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]","Services, value added (% of GDP) [NV.SRV.TOTL.ZS]",People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) [EN.ATM.PM25.MC.ZS]"
2015,YR2015,San Marino,SMR,..,0.0200541096861857,7.28606033,3.11914277076721,32.0241661542694,28.484537920721,59.2769211436221,100,..
2015,YR2015,Sao Tome and Principe,STP,67.249,14.1348690685509,1.68867922,4.69794988632202,11.6794591576073,..,64.6737413374378,76.0042348196248,100
2015,YR2015,Saudi Arabia,SAU,76.918,2.7729205286776,4.01395226,..,44.6394956356455,12.8336399043084,51.5521599511823,98.6744410427302,100
2015,YR2015,Senegal,SEN,66.879,14.2825767344045,1.07820702,5.45637989044189,23.5966085082289,17.0529991959005,51.4368734328387,77.8987857430696,100
2015,YR2015,Serbia,SRB,75.2878048780488,5.60595319138529,5.08387613,..,26.4213847953351,17.808446227027,52.0345054658593,93.3864584076858,100
2015,YR2015,Seychelles,SYC,74.2951219512195,2.05307446564115,3.15717173,4.91460990905762,14.2030327151444,5.85840609143849,67.2463184086625,95.7916238885933,100
2015,YR2015,Sierra Leone,SLE,57.189,37.5596573775199,1.28695345,..,2.83108163166909,1.10944734651124,21.6891053446393,57.3753150579913,100
2015,YR2015,Singapore,SGP,82.7439024390244,0.0326135138026483,1.96816146,2.86309337615967,24.2880229055028,18.0893298548734,69.950933310914,100,100
2015,YR2015,Sint Maarten (Dutch part),SXM,76.954,..,..,..,6.96750002994459,2.28717983713924,87.0257800881695,95.3111793297519,..
2015,YR2015,Slovak Republic,SVK,76.5634146341463,2.04596984034113,5.32,4.57843017578125,29.9318952287768,18.8287638047366,58.0921327972931,99.7871908255865,100
2015,YR2015,Slovenia,SVN,80.7756097560976,1.97361186480213,6.06,4.90953016281128,27.6272123283146,19.9837917138592,56.278935273132,99.5,99.7937147060447
2015,YR2015,Solomon Islands,SLB,69.583,33.2225624776607,3.06908107,..,15.5520349314605,7.87889911801926,51.09209115411,69.3299197692829,99.9999999997437
2015,YR2015,Somalia,SOM,54.857,..,..,..,..,..,..,48.7111537627703,100
2015,YR2015,South Africa,ZAF,63.95,2.23397839045912,4.59632444,5.48285007476807,23.7323079746326,12.5179444713924,64.1025757790295,91.7960958447093,100
2015,YR2015,South Sudan,SSD,55.566,10.3550274477245,..,1.46555995941162,33.0945353993221,3.53427701123526,56.5504512594544,41.2475085031689,100
2015,YR2015,Spain,ESP,82.8317073170732,2.72327046339292,6.50546694,4.28457021713257,19.9230622051822,11.0137685905408,68.2307802691903,99.9267263105102,55.1527248746452
2015,YR2015,Sri Lanka,LKA,74.927,8.21693887941169,1.62,2.10998010635376,29.5354178734212,16.176959877339,54.2106196156598,87.1911327903211,100
2015,YR2015,St. Kitts and Nevis,KNA,70.763,0.848906945250532,1.93635416,2.54938006401062,22.7382472431805,6.54942928999807,63.8719288063455,98.6118541324065,..
2015,YR2015,St. Lucia,LCA,73.138,2.15547268778429,1.99232376,3.88088011741638,10.8613695037495,2.90538048600582,73.9888538294472,95.5680948364947,100
2015,YR2015,St. Martin (French part),MAF,79.309,..,..,..,..,..,..,99.965602170402,..
2015,YR2015,St. Vincent and the Grenadines,VCT,74.407,6.26030041907991,2.52539754,4.95615243911743,14.9489099213637,4.79493337100344,64.7214766680793,97.7108558108169,100
2015,YR2015,Sudan,SDN,64.659,31.5564513257888,0.82485694,..,16.0712107361815,..,48.7681406482026,57.0543889684013,100
2015,YR2015,Suriname,SUR,70.8,10.4081572411936,3.16422224,5.53479623794556,27.2599156580204,11.4946632952408,54.4967591981728,95.7476957195653,100
2015,YR2015,Sweden,SWE,82.2048780487805,1.30289041518333,9.07,7.4439001083374,22.2836678486062,13.7629512175237,65.1916644315761,99.6716730402795,3.55514624121341
2015,YR2015,Switzerland,CHE,82.8975609756098,0.62644626050893,3.60796261,4.99559020996094,24.2011258209806,17.1186581567719,72.031712565285,99.9999962502182,72.3111073443463
2015,YR2015,Syrian Arab Republic,SYR,65.124,33.1304622129369,..,..,15.4913360290372,..,51.3782017580259,93.3181430680573,100
2015,YR2015,Tajikistan,TJK,69.306,21.5905747207608,2.04,4.96774005889893,30.220213504702,10.7329072655156,39.1778381962344,76.2394931599553,100
2015,YR2015,Tanzania,TZA,64.651,26.745885729563,1.25726104,4.19486570358276,24.4873501095853,7.85556496098664,40.4311664337765,50.8314701192375,100
2015,YR2015,Thailand,THA,77.717,8.87272364786793,2.74870157,3.86397624015808,36.1791773262667,27.3740711959416,54.9480990258654,98.9293593962036,100
2015,YR2015,Timor-Leste,TLS,67.137,17.8277581390576,4.40652466,6.29249811172485,18.3707623249808,0.973751580222481,63.7293225404494,74.2458313013065,100
2015,YR2015,Togo,TGO,59.396,18.9219528288839,0.9431653,3.71097993850708,22.7940426659195,14.8853305305729,49.1386494713437,63.3871895989433,100
2015,YR2015,Tonga,TON,70.607,16.8506630377007,2.76515222,..,15.5472098085233,6.03420877527353,53.361564916895,98.5525389627508,100
2015,YR2015,Trinidad and Tobago,TTO,74.503,1.65829407061422,2.90855265,4.45339345932007,35.6885873760623,14.0532508755386,58.0812055443408,98.1361776480696,100
2015,YR2015,Tunisia,TUN,75.692,9.20592301747619,3.34255123,6.22044992446899,24.8967313718372,14.0103780308278,58.945784735786,94.1515141812455,100
2015,YR2015,Turkiye,TUR,76.646,6.86837534505832,3.22,4.30550003051758,27.8343492943753,16.6961854458277,53.4755978698858,96.2561611638359,100
2015,YR2015,Turkmenistan,TKM,68.782,9.30653875928778,1.225456,..,54.2933303537937,..,36.4001308869185,97.6589427174564,100
2015,YR2015,Turks and Caicos Islands,TCA,76.912,0.495079983440721,..,2.98526191711426,9.66626683792075,0.691456048913563,76.8009808188351,..,..
2015,YR2015,Tuvalu,TUV,64.06,15.9163265306122,10.14206505,..,7.01551020408163,..,..,99.1231344003368,..
2015,YR2015,Uganda,UGA,61.086,23.4723696930371,0.76897758,2.32152009010315,27.1098848763257,17.6085476770624,44.2988124381619,47.9088089711991,100
2015,YR2015,Ukraine,UKR,71.189512195122,12.0593761063371,3.69,5.7425684928894,21.7279577419459,11.9027791187924,51.1686439927907,93.3615879463185,100
2015,YR2015,United Arab Emirates,ARE,79.223,0.723671593030506,2.46962833,..,43.3542449304817,9.1758933520037,55.9220834764877,99.9277462664831,100
2015,YR2015,United Kingdom,GBR,80.9560975609756,0.631166672145544,7.9161911,5.55452013015747,18.0941229387028,9.29473281602295,70.4515273283794,100,71.9634942035637
2015,YR2015,United States,USA,78.690243902439,1.02890409132672,8.4726429,4.93063020706177,18.4967127664639,11.6055807430427,76.3690739266245,99.4293286043051,8.46530650743068
2015,YR2015,Uruguay,URY,77.483,6.13144194290358,5.6722436,4.20636987686157,25.4417580545225,13.2426613311807,59.3254707453324,99.1313996037366,26.4441570195712
2015,YR2015,Uzbekistan,UZB,70.475,29.2207185669537,2.36,5.49453353881836,22.520460823215,12.8094689336525,39.1570431690355,94.0078216347275,100
2015,YR2015,Vanuatu,VUT,69.513,22.4211305974365,2.09905958,5.60338020324707,9.92379828514757,2.8346535772123,61.0392055939842,88.3769869401163,99.9999999989334
2015,YR2015,"Venezuela, RB",VEN,73.006,..,..,..,..,..,..,94.5712750091323,99.9950831613335
2015,YR2015,Viet Nam,VNM,73.876,14.4747261789547,2.05326915,3.41660451889038,34.2665466382117,20.9600916821922,42.1930087721287,92.6683085914306,100
2015,YR2015,Virgin Islands (U.S.),VIR,79.0170731707317,..,..,..,..,..,..,98.7182728137185,50
2015,YR2015,West Bank and Gaza,PSE,74.406,7.40889181529301,..,4.66321992874146,16.4252383269875,9.32123328848301,61.6830322636054,96.3798570222463,100
2015,YR2015,"Yemen, Rep.",YEM,65.873,20.2059373997207,0.4330447,..,33.866159352981,..,41.9279032478698,55.7788689759784,100
2015,YR2015,Zambia,ZMB,61.208,4.98083656431146,2.0905416,4.62433004379272,33.65724911523,7.52231130815079,56.2204142195756,62.8879569310471,100
2015,YR2015,Zimbabwe,ZWE,59.591,8.28424690276128,1.55090201,..,22.3583917035496,11.8885992203043,58.6510602956534,64.9549322108489,100
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,
Last Updated: 01/28/2025,,,,,,,,,,,,
